,gender,income,total_completed,total_viewed,total_received,total_spent,avg_spent,completed_bogo,completed_discount,age_range,num_transactions_range,bogos_received_range,discounts_received_range,percent_viewed_range,percent_completed_range,discount_percent_completed_range,bogo_percent_completed_range
4585,1,0.03333333333333338,3,5,6,0.05223880597014925,0.01995565410199556,0,3,7,6,0,3,8,5,3,1
4586,0,0.03333333333333338,3,4,5,0.062189054726368154,0.015521064301552106,2,1,2,1,3,0,8,6,9,2
4587,0,0.32222222222222224,1,4,4,0.04477611940298507,0.03104212860310421,1,1,5,6,0,0,9,2,3,5
4588,0,0.2666666666666667,3,2,6,0.125,0.03104212860310421,1,1,2,1,0,3,3,5,2,3
4589,0,0.4444444444444445,0,2,3,0.0037313432835820864,0.006651884700665186,1,1,2,0,0,0,6,0,5,8
4590,1,0.4444444444444445,4,5,5,0.18407960199004975,0.04212860310421286,1,2,4,2,3,3,9,8,3,1
4591,0,0.011111111111111183,2,3,4,0.02425373134328358,0.006651884700665186,1,1,6,1,0,3,7,5,1,5
4592,1,0.33333333333333337,3,5,5,0.04291044776119403,0.028824833702882482,2,1,4,6,3,3,9,6,1,4
4593,0,0.4444444444444445,5,5,5,0.11069651741293532,0.04212860310421286,2,1,3,6,3,3,9,9,1,3
4594,1,0.05555555555555558,3,5,5,0.056592039800995024,0.01995565410199556,1,2,3,1,0,3,9,6,2,3
4595,1,0.4555555555555556,2,2,4,0.05161691542288557,0.03547671840354767,0,3,6,6,0,3,5,5,4,3
4596,2,0.7555555555555555,3,5,5,0.17972636815920398,0.05321507760532151,2,0,5,1,3,0,9,6,0,2
4597,0,0.10000000000000003,4,2,5,0.24004975124378108,0.06430155210643015,1,2,6,1,0,3,4,8,2,3
4598,0,0.4222222222222223,3,5,6,0.13930348258706465,0.03991130820399113,1,2,4,1,0,3,8,5,3,3
4599,0,0.0888888888888889,2,4,5,0.07462686567164178,0.01995565410199556,1,1,7,1,0,3,8,4,2,5
4600,1,0.48888888888888893,1,3,6,0.016791044776119403,0.006651884700665186,2,3,3,6,3,0,5,1,9,4
4601,0,0.6888888888888889,3,3,3,0.11256218905472637,0.048780487804878044,1,2,5,6,0,3,9,9,3,3
4602,0,0.23333333333333336,3,2,5,0.05472636815920398,0.01995565410199556,2,1,2,6,3,0,4,6,5,3
4603,0,0.12222222222222229,3,2,6,0.06467661691542288,0.022172949002217293,1,2,4,1,0,3,3,5,4,5
4604,1,0.9888888888888889,2,2,5,0.05099502487562189,0.05986696230598669,2,2,4,0,0,0,4,4,6,5
4605,1,0.4777777777777778,2,4,4,0.041666666666666664,0.03547671840354767,3,1,3,0,3,0,9,5,3,4
4606,1,0.10000000000000003,1,3,5,0.009950248756218902,0.004434589800443461,1,2,2,6,0,0,6,2,5,5
4607,0,0.03333333333333338,4,3,5,0.0740049751243781,0.017738359201773836,2,2,1,1,3,3,6,8,2,4
4608,0,0.6222222222222222,3,5,6,0.14303482587064675,0.050997782705099776,3,1,6,1,3,0,8,5,5,3
4609,0,0.8333333333333333,3,3,5,0.060945273631840796,0.05321507760532151,1,2,6,0,0,3,6,6,2,3
4610,0,0.1777777777777778,1,2,5,0.006218905472636815,0.0022172949002217286,2,3,2,6,0,3,4,2,6,6
4611,0,0.9111111111111111,2,2,4,0.07773631840796019,0.05543237250554324,1,2,5,6,0,0,5,5,5,3
4612,0,0.3111111111111111,4,3,5,0.13370646766169153,0.03325942350332594,2,1,2,1,3,0,6,8,5,2
4613,0,0.4666666666666667,4,2,5,0.11318407960199005,0.048780487804878044,2,1,4,6,3,0,4,8,2,3
4614,1,0.1777777777777778,2,2,4,0.031716417910447756,0.006651884700665186,2,1,5,1,0,0,5,5,3,5
4615,1,0.22222222222222227,1,1,2,0.01990049751243781,0.006651884700665186,1,0,3,6,0,0,5,5,0,3
4616,1,0.1555555555555556,2,4,4,0.023009950248756218,0.0022172949002217286,2,2,2,3,0,3,9,5,3,5
4617,1,0.1777777777777778,0,3,5,0.00746268656716418,0.008869179600886914,3,1,2,0,3,0,6,0,9,4
4618,1,0.2666666666666667,0,2,5,0.011194029850746266,0.006651884700665186,2,1,3,6,0,0,4,0,3,5
4619,0,0.48888888888888893,5,5,5,0.13992537313432835,0.044345898004434586,2,2,6,1,3,3,9,9,3,2
4620,1,0.12222222222222229,3,4,5,0.09203980099502487,0.022172949002217293,2,1,5,1,3,0,8,6,3,2
4621,1,0.9333333333333333,2,2,6,0.07898009950248756,0.04656319290465632,1,1,4,6,0,0,3,3,3,3
4622,0,0.20000000000000004,3,2,5,0.0640547263681592,0.026607538802660754,1,3,1,6,0,3,4,6,4,3
4623,1,0.06666666666666671,2,4,4,0.013681592039800995,0.011086474501108647,2,1,5,0,3,0,9,5,5,2
4624,1,0.4222222222222223,2,2,6,0.021144278606965175,0.004434589800443461,0,2,3,1,0,3,3,3,2,2
4625,0,0.2444444444444445,4,3,4,0.048507462686567165,0.028824833702882482,1,2,7,6,0,3,7,9,2,3
4626,1,0.9,4,5,5,0.11753731343283583,0.05986696230598669,2,1,6,6,3,0,9,8,3,2
4627,1,0.3111111111111111,0,2,3,0.0037313432835820864,0.004434589800443461,1,1,4,0,0,0,6,0,5,5
4628,1,0.0,4,3,6,0.0472636815920398,0.013303769401330379,0,3,2,1,0,1,5,6,2,5
4629,2,0.06666666666666671,1,5,5,0.05223880597014925,0.015521064301552106,2,1,1,1,3,0,9,2,3,2
4630,0,0.43333333333333335,6,5,6,0.11007462686567164,0.0376940133037694,3,2,4,1,3,3,8,9,2,3
4631,1,0.20000000000000004,0,4,6,0.006840796019900494,0.004434589800443461,3,2,5,6,3,3,6,0,4,6
4632,0,0.7888888888888889,2,2,3,0.08333333333333333,0.057649667405764965,1,1,7,6,0,0,6,6,3,2
4633,0,0.7555555555555555,2,3,3,0.0740049751243781,0.06430155210643015,2,0,4,0,3,0,9,6,0,2
4634,1,0.20000000000000004,0,4,6,0.00746268656716418,0.006651884700665186,0,2,5,0,0,3,6,0,4,2
4635,1,0.03333333333333338,3,3,3,0.05472636815920398,0.01995565410199556,1,1,1,6,3,0,9,9,3,1
4636,0,0.6666666666666667,4,4,4,0.2388059701492537,0.048780487804878044,1,2,3,2,0,3,9,9,2,3
4637,1,0.6111111111111112,2,3,4,0.09203980099502487,0.04656319290465632,2,0,5,6,3,0,7,5,0,2
4638,1,0.33333333333333337,4,3,4,0.3650497512437811,0.07095343680709534,2,1,2,2,3,0,7,9,3,2
4639,1,0.4444444444444445,1,3,4,0.018034825870646767,0.008869179600886914,0,2,2,6,0,3,7,2,4,2
4640,1,0.011111111111111183,2,4,6,0.0914179104477612,0.015521064301552106,2,0,3,3,3,0,6,3,0,2
4641,0,0.5777777777777777,2,4,4,0.10572139303482586,0.04656319290465632,1,1,6,6,0,0,9,5,3,3
4642,0,0.6444444444444445,2,2,4,0.059079601990049746,0.050997782705099776,2,1,5,0,3,0,5,5,9,4
4643,0,0.4555555555555556,5,4,5,0.2095771144278607,0.04656319290465632,2,3,4,2,3,3,8,9,3,3
4644,0,0.22222222222222227,5,4,5,0.10385572139303482,0.026607538802660754,3,1,2,1,1,0,8,9,3,2
4645,0,0.1444444444444445,3,5,5,0.06654228855721393,0.01995565410199556,0,3,3,1,0,1,9,6,2,2
4646,1,0.33333333333333337,2,4,4,0.031716417910447756,0.0376940133037694,3,0,4,0,1,0,9,5,0,3
4647,1,0.18888888888888894,2,2,3,0.06778606965174129,0.01995565410199556,1,2,0,1,0,0,6,6,5,3
4648,0,0.4444444444444445,3,5,6,0.12002487562189054,0.0376940133037694,2,1,1,1,3,0,8,5,3,3
4649,1,0.1333333333333334,2,3,5,0.02052238805970149,0.004434589800443461,2,2,2,2,3,3,6,4,4,4
4650,0,0.6333333333333333,3,2,5,0.1287313432835821,0.050997782705099776,0,2,5,6,0,3,4,6,2,4
4651,0,0.7,3,3,5,0.04291044776119403,0.050997782705099776,2,1,5,0,3,0,6,6,2,4
4652,0,0.6555555555555556,2,3,5,0.02798507462686567,0.048780487804878044,1,2,7,0,0,3,6,4,4,3
4653,0,0.8222222222222222,2,2,3,0.08395522388059701,0.05986696230598669,2,1,5,6,0,0,6,6,3,5
4654,1,0.1444444444444445,0,2,3,0.008706467661691544,0.004434589800443461,0,0,1,6,0,0,6,0,0,5
4655,1,0.2888888888888889,2,3,5,0.061567164179104475,0.011086474501108647,2,1,3,2,3,0,6,4,3,2
4656,1,0.0888888888888889,2,3,4,0.022388059701492533,0.006651884700665186,2,1,4,1,0,3,7,5,1,6
4657,1,0.4444444444444445,2,2,4,0.31218905472636815,0.18403547671840353,2,0,3,6,3,0,5,5,0,4
4658,1,0.2666666666666667,2,2,2,0.0572139303482587,0.03325942350332594,2,0,3,6,3,0,9,9,0,3
4659,1,0.48888888888888893,3,2,4,0.049129353233830844,0.008869179600886914,1,2,6,2,0,3,5,7,3,3
4660,1,0.20000000000000004,3,6,6,0.060945273631840796,0.026607538802660754,2,1,2,6,3,3,9,5,1,4
4661,1,0.6888888888888889,2,5,5,0.08333333333333333,0.048780487804878044,0,3,5,6,0,3,9,4,3,4
4662,1,0.48888888888888893,3,4,6,0.010572139303482588,0.008869179600886914,3,3,1,0,3,0,6,5,7,3
4663,0,0.2555555555555556,4,4,5,0.02425373134328358,0.004434589800443461,3,2,0,2,3,3,8,8,4,3
4664,1,0.18888888888888894,2,4,5,0.034203980099502485,0.006651884700665186,2,1,3,2,3,0,8,4,3,4
4665,1,0.30000000000000004,3,3,5,0.03917910447761194,0.008869179600886914,0,3,4,2,0,3,6,6,3,4
4666,1,0.2777777777777778,0,3,5,0.019278606965174125,0.006651884700665186,3,1,5,6,3,0,6,0,9,6
4667,0,0.2555555555555556,3,4,5,0.0708955223880597,0.024390243902439025,1,2,3,1,0,3,8,6,4,3
4668,0,0.2444444444444445,3,3,4,0.07462686567164178,0.022172949002217293,3,0,7,1,3,0,7,7,0,3
4669,1,0.03333333333333338,0,1,3,0.008706467661691544,0.004434589800443461,1,1,5,6,0,0,3,0,9,5
4670,1,0.2555555555555556,3,4,5,0.033582089552238806,0.006651884700665186,2,1,2,2,0,3,8,6,1,5
4671,1,0.18888888888888894,0,2,3,0.00746268656716418,0.0022172949002217286,1,2,6,6,0,0,6,0,6,5
4672,0,0.4,2,3,3,0.07276119402985075,0.03547671840354767,1,1,2,6,0,0,9,6,3,3
4673,1,0.4555555555555556,2,4,4,0.04415422885572139,0.0376940133037694,2,0,2,0,3,0,9,5,0,3
4674,0,0.4,4,3,5,0.19962686567164178,0.03547671840354767,2,2,5,2,3,3,6,8,4,3
4675,1,0.6222222222222222,1,3,3,0.054104477611940295,0.04656319290465632,1,1,6,0,0,0,9,3,3,5
4676,0,0.7777777777777778,4,5,5,0.14987562189054726,0.04656319290465632,2,1,3,1,3,0,9,8,3,2
4677,1,0.23333333333333336,1,4,4,0.04291044776119403,0.01995565410199556,1,1,4,6,0,0,9,2,3,5
4678,1,0.1444444444444445,0,4,5,0.005597014925373137,0.006651884700665186,1,2,1,0,0,0,8,0,6,5
4679,1,0.2888888888888889,5,6,6,0.1013681592039801,0.026607538802660754,1,2,6,1,0,1,9,8,1,3
4680,0,0.06666666666666671,1,2,2,0.04228855721393035,0.015521064301552106,0,1,5,6,0,0,9,5,3,3
4681,0,0.2777777777777778,2,4,6,0.08208955223880597,0.03104212860310421,1,1,3,6,0,0,6,3,5,5
4682,0,0.6111111111111112,2,6,6,0.009950248756218902,0.03547671840354767,1,3,6,0,0,3,9,3,3,2
4683,0,0.12222222222222229,4,4,4,0.05286069651741293,0.017738359201773836,2,1,1,1,3,0,9,9,3,2
4684,0,0.05555555555555558,3,5,5,0.046019900497512436,0.017738359201773836,2,1,2,6,3,3,9,6,2,3
4685,0,0.9777777777777777,2,2,4,0.138681592039801,0.0687361419068736,2,0,5,6,3,0,5,5,0,4
4686,0,0.2555555555555556,4,5,5,0.07213930348258707,0.026607538802660754,2,1,3,6,3,0,9,8,3,2
4687,1,0.22222222222222227,2,3,4,0.08644278606965174,0.04212860310421286,2,2,2,6,0,3,7,5,4,5
4688,1,0.1444444444444445,1,3,4,0.011194029850746266,0.006651884700665186,1,2,3,6,0,0,7,2,5,5
4689,1,0.4444444444444445,3,4,4,0.0808457711442786,0.03991130820399113,2,1,3,6,3,0,9,7,3,3
4690,1,0.4222222222222223,3,1,5,0.0404228855721393,0.008869179600886914,2,1,3,2,3,0,2,6,5,3
4691,1,0.6777777777777778,4,4,4,0.1722636815920398,0.050997782705099776,1,2,4,1,0,3,9,9,2,3
4692,0,0.4,2,4,6,0.03855721393034826,0.006651884700665186,2,2,4,2,0,3,6,3,2,5
4693,1,0.4444444444444445,2,3,4,0.018656716417910446,0.011086474501108647,1,2,1,6,0,3,7,5,2,5
4694,0,0.9888888888888889,5,5,5,0.21455223880597013,0.06208425720620842,3,1,4,1,3,3,9,9,1,3
4695,0,0.3111111111111111,0,6,6,0.006218905472636815,0.022172949002217293,1,3,3,0,0,3,9,0,5,5
4696,0,0.5333333333333333,3,2,5,0.053482587064676616,0.04656319290465632,2,0,5,0,3,0,4,6,0,2
4697,0,0.6333333333333333,6,6,6,0.15733830845771143,0.05543237250554324,2,2,4,1,3,3,9,9,2,2
4698,0,0.7111111111111111,2,3,4,0.11504975124378108,0.057649667405764965,1,0,7,6,3,0,7,5,0,1
4699,1,0.7555555555555555,3,5,5,0.10758706467661691,0.06208425720620842,2,1,4,6,1,0,9,6,3,2
4700,1,0.3111111111111111,3,2,5,0.06592039800995025,0.03325942350332594,1,2,3,6,0,3,4,6,3,5
4701,1,0.3444444444444445,2,2,5,0.025497512437810944,0.008869179600886914,1,2,2,6,0,3,4,4,3,5
4702,1,0.7666666666666666,1,2,2,0.14427860696517414,0.05543237250554324,0,1,2,6,0,0,9,5,3,5
4703,0,0.6222222222222222,3,3,5,0.0945273631840796,0.06651884700665188,2,2,4,6,3,3,6,6,3,4
4704,1,0.41111111111111115,2,4,5,0.04228855721393035,0.006651884700665186,3,0,4,3,1,0,8,4,0,2
4705,1,0.3888888888888889,0,3,6,0.009328358208955223,0.006651884700665186,1,1,4,6,0,0,5,0,5,2
4706,1,0.022222222222222254,2,3,5,0.008706467661691544,0.008869179600886914,2,2,2,0,0,0,6,4,5,5
4707,1,0.6,5,4,5,0.6442786069651741,0.22838137472283812,4,0,5,1,1,0,8,9,0,2
4708,1,0.4555555555555556,1,4,5,0.023009950248756218,0.004434589800443461,1,1,7,2,0,0,8,2,3,5
4709,0,0.3777777777777778,2,3,5,0.011815920398009952,0.006651884700665186,3,2,1,6,3,0,6,4,5,5
4710,1,0.1444444444444445,1,4,5,0.01492537313432836,0.008869179600886914,0,1,3,6,0,3,8,2,1,5
4711,1,0.0888888888888889,1,0,4,0.04353233830845771,0.07760532150776053,1,1,1,0,0,0,0,2,2,8
4712,1,0.43333333333333335,1,1,4,0.034203980099502485,0.008869179600886914,1,1,4,1,0,0,2,2,9,5
4713,1,0.1444444444444445,0,2,6,0.010572139303482588,0.004434589800443461,1,3,3,6,0,3,3,0,5,5
4714,1,0.6111111111111112,3,5,5,0.09079601990049752,0.05321507760532151,2,2,6,6,3,3,9,6,4,3
4715,0,0.8333333333333333,0,4,5,0.019278606965174125,0.03325942350332594,1,3,5,0,0,3,8,0,6,5
4716,0,0.5222222222222223,1,3,3,0.0572139303482587,0.050997782705099776,0,1,4,0,0,0,9,3,3,5
4717,1,0.35555555555555557,5,5,5,0.07524875621890548,0.03325942350332594,2,1,3,6,3,3,9,9,1,2
4718,0,0.4666666666666667,2,2,2,0.0945273631840796,0.028824833702882482,1,1,1,1,0,0,9,9,3,3
4719,1,0.2666666666666667,2,3,6,0.02860696517412935,0.006651884700665186,2,3,4,1,0,3,5,3,6,5
4720,0,0.3666666666666667,1,3,4,0.022388059701492533,0.03991130820399113,1,2,4,0,0,3,7,2,3,5
4721,0,0.1777777777777778,4,4,5,0.05161691542288557,0.008869179600886914,1,2,2,2,0,3,8,8,2,3
4722,0,0.4555555555555556,3,4,6,0.10509950248756218,0.03104212860310421,2,1,4,1,3,0,6,5,5,2
4723,1,0.2888888888888889,1,3,4,0.015547263681592038,0.011086474501108647,2,0,2,6,3,0,7,2,0,4
4724,1,0.6333333333333333,4,5,5,0.22574626865671643,0.048780487804878044,2,1,4,2,3,3,9,8,1,3
4725,1,0.03333333333333338,1,3,6,0.018656716417910446,0.004434589800443461,1,2,5,1,0,3,5,1,4,2
4726,1,0.2444444444444445,2,3,3,0.04353233830845771,0.008869179600886914,1,1,2,2,0,0,9,6,3,3
4727,0,0.7555555555555555,2,1,4,0.10634328358208955,0.05321507760532151,0,2,6,6,0,3,2,5,4,3
4728,1,0.1555555555555556,2,3,3,0.03855721393034826,0.008869179600886914,2,1,5,1,3,0,9,6,3,4
4729,1,0.4,2,3,3,0.09203980099502487,0.013303769401330379,0,2,1,3,0,3,9,6,2,4
4730,2,0.5333333333333333,3,3,3,0.14738805970149255,0.04656319290465632,2,1,3,1,3,0,9,9,3,3
4731,1,0.5666666666666667,3,3,3,0.08830845771144279,0.044345898004434586,0,2,5,6,0,3,9,9,2,3
4732,0,0.3777777777777778,4,5,5,0.15360696517412936,0.03547671840354767,1,3,2,2,0,3,9,8,3,3
4733,0,0.9777777777777777,4,3,5,0.060945273631840796,0.07095343680709534,2,2,6,0,3,0,6,8,5,2
4734,0,0.07777777777777783,1,3,4,0.026119402985074626,0.006651884700665186,2,1,1,1,3,0,7,2,9,4
4735,0,0.7,3,2,4,0.11442786069651742,0.057649667405764965,2,1,4,6,3,0,5,7,3,4
4736,1,0.1666666666666667,1,3,4,0.025497512437810944,0.006651884700665186,1,2,5,1,0,0,7,2,5,5
4737,1,0.4222222222222223,4,4,5,0.08208955223880597,0.03547671840354767,1,2,3,6,0,3,8,8,2,3
4738,1,0.2888888888888889,0,2,5,0.034203980099502485,0.006651884700665186,0,2,1,2,0,0,4,0,6,3
4739,1,0.30000000000000004,1,2,2,0.09577114427860696,0.03104212860310421,0,1,4,1,0,0,9,5,3,3
4740,1,0.5444444444444445,1,1,3,0.0708955223880597,0.048780487804878044,1,1,7,6,0,0,3,3,5,8
4741,1,0.2888888888888889,0,2,4,0.004975124378109451,0.004434589800443461,0,1,0,0,0,0,5,0,9,8
4742,0,0.5666666666666667,1,5,5,0.033582089552238806,0.03991130820399113,2,2,3,0,0,3,9,2,4,5
4743,1,0.11111111111111116,1,3,4,0.09390547263681592,0.017738359201773836,0,2,2,2,0,0,7,2,5,5
4744,0,0.5333333333333333,3,4,4,0.15049751243781095,0.044345898004434586,1,2,5,1,0,3,9,7,3,3
4745,1,0.6222222222222222,3,4,6,0.16293532338308458,0.057649667405764965,2,1,6,1,3,0,6,5,5,4
4746,0,0.2888888888888889,1,5,5,0.006218905472636815,0.022172949002217293,1,3,2,0,0,3,9,2,4,2
4747,0,0.18888888888888894,3,3,4,0.12251243781094527,0.024390243902439025,0,2,2,2,0,3,7,7,2,2
4748,1,0.21111111111111114,0,4,5,0.009328358208955223,0.004434589800443461,2,2,2,6,3,0,8,0,6,3
4749,0,0.5777777777777777,1,1,5,0.05286069651741293,0.06208425720620842,1,2,5,0,0,0,2,2,6,8
4750,1,0.6888888888888889,2,5,5,0.1256218905472637,0.048780487804878044,1,1,4,6,0,0,9,4,3,3
4751,2,0.07777777777777783,3,3,5,0.08208955223880597,0.01995565410199556,0,2,2,1,0,3,6,6,2,3
4752,1,0.33333333333333337,4,5,5,0.08395522388059701,0.028824833702882482,3,0,7,1,1,0,9,8,0,2
4753,1,0.3111111111111111,2,5,6,0.014303482587064674,0.024390243902439025,2,1,4,0,0,3,8,3,1,5
4754,0,0.48888888888888893,1,3,5,0.04291044776119403,0.050997782705099776,2,0,4,0,3,0,6,2,0,4
4755,1,0.0888888888888889,3,3,4,0.030472636815920398,0.006651884700665186,1,2,3,2,0,3,7,7,2,5
4756,1,0.7333333333333334,3,5,5,0.667910447761194,0.16851441241685144,2,1,4,1,3,0,9,6,3,3
4757,1,0.3888888888888889,4,5,5,0.04788557213930348,0.026607538802660754,1,2,4,6,3,3,9,8,2,2
4758,1,0.3111111111111111,3,3,4,0.06716417910447761,0.008869179600886914,1,2,2,3,3,3,7,7,4,2
4759,1,0.1777777777777778,2,1,2,0.11007462686567164,0.026607538802660754,1,1,1,1,0,0,5,9,3,5
4760,0,0.05555555555555558,2,1,4,0.0945273631840796,0.022172949002217293,1,2,1,2,0,0,2,5,6,3
4761,1,0.9666666666666667,3,4,5,0.1417910447761194,0.05543237250554324,3,0,6,6,1,0,8,6,0,3
4762,1,0.5,4,4,5,0.11567164179104478,0.03991130820399113,2,2,7,1,3,3,8,8,3,4
4763,1,0.022222222222222254,0,2,4,0.0018656716417910432,0.0022172949002217286,2,0,2,0,0,0,5,0,0,6
4764,0,0.18888888888888894,0,2,6,0.009950248756218902,0.004434589800443461,2,1,2,6,0,0,3,0,9,5
4765,1,0.7222222222222222,1,4,4,0.03482587064676616,0.06208425720620842,1,2,3,0,0,3,9,2,2,5
4766,1,0.6222222222222222,6,6,6,0.18159203980099503,0.04212860310421286,3,3,5,2,3,3,9,9,3,3
4767,1,0.6333333333333333,3,3,4,0.0808457711442786,0.057649667405764965,3,0,5,6,3,0,7,7,0,3
4768,1,0.35555555555555557,4,4,5,0.15671641791044777,0.03547671840354767,1,2,2,2,3,3,8,8,3,1
4769,0,0.6222222222222222,2,2,2,0.07898009950248756,0.03991130820399113,1,1,5,6,0,0,9,9,3,3
4770,0,0.03333333333333338,2,3,5,0.0640547263681592,0.022172949002217293,2,2,1,1,3,0,6,4,9,3
4771,0,0.9,2,4,4,0.013681592039800995,0.048780487804878044,1,1,3,0,3,0,9,5,3,2
4772,1,0.5111111111111111,2,5,5,0.026741293532338308,0.04656319290465632,3,0,4,0,1,0,9,4,0,3
4773,0,0.8111111111111111,2,4,5,0.11504975124378108,0.06651884700665188,2,1,6,6,0,0,8,4,3,5
4774,1,0.1333333333333334,1,2,4,0.021766169154228854,0.006651884700665186,2,1,1,1,0,0,5,2,9,5
4775,2,0.3666666666666667,2,4,4,0.04975124378109452,0.03547671840354767,2,1,7,6,3,0,9,5,3,4
4776,1,0.2555555555555556,4,5,5,0.11256218905472637,0.026607538802660754,1,3,2,1,3,3,9,8,3,1
4777,1,0.12222222222222229,0,1,3,0.005597014925373137,0.008869179600886914,0,0,4,0,0,0,3,0,0,1
4778,0,0.1555555555555556,1,2,4,0.021766169154228854,0.004434589800443461,3,0,5,1,3,0,5,2,0,6
4779,1,0.2666666666666667,0,2,4,0.0031094527363184077,0.004434589800443461,1,1,5,0,0,0,5,0,5,8
4780,1,0.30000000000000004,3,4,5,0.03233830845771144,0.004434589800443461,1,2,2,3,0,3,8,6,2,3
4781,1,0.32222222222222224,0,1,5,0.008706467661691544,0.004434589800443461,0,3,3,6,0,3,2,0,6,3
4782,0,0.2666666666666667,3,3,4,0.046019900497512436,0.008869179600886914,1,2,1,2,0,3,7,7,3,3
4783,1,0.011111111111111183,1,2,4,0.015547263681592038,0.004434589800443461,1,2,1,1,0,0,5,2,5,5
4784,0,0.6888888888888889,1,3,4,0.016169154228855717,0.057649667405764965,2,1,6,0,3,0,7,2,5,3
4785,0,0.41111111111111115,2,3,3,0.11069651741293532,0.048780487804878044,1,1,4,6,0,0,9,6,3,3
4786,1,0.3444444444444445,1,3,3,0.03233830845771144,0.028824833702882482,1,0,4,0,3,0,9,3,0,2
4787,1,0.2666666666666667,1,4,5,0.02487562189054726,0.004434589800443461,1,3,2,2,0,3,8,2,5,5
4788,0,0.7333333333333334,2,4,5,0.031716417910447756,0.05543237250554324,2,1,4,0,3,0,8,4,3,2
4789,0,0.07777777777777783,3,4,4,0.03544776119402985,0.01995565410199556,1,2,2,6,0,3,9,7,3,3
4790,0,0.0,0,3,5,0.006840796019900494,0.004434589800443461,1,3,4,0,0,0,6,0,7,2
4791,1,0.33333333333333337,0,3,5,0.009328358208955223,0.0022172949002217286,3,2,1,6,3,0,6,0,9,5
4792,1,0.4444444444444445,2,4,6,0.11007462686567164,0.048780487804878044,1,2,5,6,0,3,6,3,3,8
4793,1,0.2888888888888889,0,1,4,0.013681592039800995,0.006651884700665186,1,1,5,6,0,0,2,0,9,3
4794,1,0.4555555555555556,4,5,5,0.06343283582089553,0.03104212860310421,2,2,5,6,3,3,9,8,3,2
4795,0,0.7222222222222222,4,5,5,0.1585820895522388,0.050997782705099776,1,2,5,1,3,3,9,8,2,2
4796,0,0.5555555555555556,2,5,5,0.03793532338308457,0.06651884700665188,0,3,6,0,0,1,9,4,3,2
4797,1,0.5777777777777777,5,5,6,0.125,0.048780487804878044,2,3,5,6,3,3,8,8,3,3
4798,0,0.6333333333333333,4,4,4,0.18407960199004975,0.048780487804878044,3,1,4,1,3,0,9,9,3,3
4799,1,0.6666666666666667,2,2,4,0.05037313432835821,0.05986696230598669,2,0,5,0,3,0,5,5,0,3
4800,1,0.1333333333333334,0,5,6,0.0031094527363184077,0.0022172949002217286,1,3,4,0,0,3,8,0,4,5
4801,0,0.2666666666666667,6,3,6,0.07835820895522388,0.03325942350332594,2,2,2,6,3,3,5,9,3,2
4802,1,0.23333333333333336,0,4,6,0.06840796019900497,0.008869179600886914,2,0,3,4,3,0,6,0,0,2
4803,1,0.04444444444444451,0,2,4,0.006218905472636815,0.0022172949002217286,1,2,1,6,0,0,5,0,6,5
4804,0,0.4444444444444445,4,3,4,0.04353233830845771,0.0376940133037694,1,2,5,0,0,3,7,9,2,3
4805,0,0.33333333333333337,3,5,5,0.08955223880597014,0.03991130820399113,1,3,5,6,0,3,9,6,3,3
4806,1,0.2555555555555556,1,3,4,0.008706467661691544,0.006651884700665186,1,3,4,0,0,3,7,2,6,3
4807,1,0.32222222222222224,4,4,5,0.07213930348258707,0.03547671840354767,2,1,4,6,1,0,8,8,3,2
4808,1,0.3111111111111111,3,4,4,0.09017412935323382,0.03104212860310421,3,1,4,1,3,0,9,7,3,3
4809,0,0.5111111111111111,1,1,4,0.029228855721393034,0.050997782705099776,1,2,5,0,0,0,2,2,5,8
4810,1,0.6777777777777778,2,2,6,0.11007462686567164,0.05543237250554324,1,2,5,6,0,0,3,3,5,5
4811,0,0.04444444444444451,2,3,4,0.06716417910447761,0.013303769401330379,3,0,3,2,3,0,7,5,0,3
4812,1,0.4666666666666667,5,4,6,0.16666666666666666,0.048780487804878044,1,3,5,1,3,3,6,8,4,1
4813,0,0.4444444444444445,1,4,5,0.01990049751243781,0.006651884700665186,2,2,4,1,0,0,8,2,5,5
4814,1,0.11111111111111116,0,1,4,0.01492537313432836,0.006651884700665186,2,1,2,6,0,0,2,0,9,6
4815,0,0.2666666666666667,2,2,5,0.023631840796019897,0.006651884700665186,3,1,1,1,3,0,4,4,9,3
4816,0,0.32222222222222224,2,3,4,0.04477611940298507,0.006651884700665186,1,2,7,3,0,0,7,5,5,3
4817,1,0.32222222222222224,3,4,4,0.01990049751243781,0.03547671840354767,1,3,6,0,0,3,9,7,3,3
4818,1,0.1666666666666667,2,2,3,0.07276119402985075,0.022172949002217293,2,1,1,1,3,0,6,6,5,4
4819,1,0.6666666666666667,2,4,5,0.1318407960199005,0.057649667405764965,1,1,4,6,0,0,8,4,3,3
4820,0,0.4444444444444445,2,3,3,0.05597014925373134,0.048780487804878044,2,0,3,0,3,0,9,6,0,3
4821,1,0.022222222222222254,0,1,3,0.005597014925373137,0.0022172949002217286,0,2,2,6,0,0,3,0,6,3
4822,0,0.07777777777777783,0,2,6,0.01492537313432836,0.006651884700665186,2,0,5,6,0,0,3,0,0,5
4823,1,0.22222222222222227,1,2,3,0.02798507462686567,0.004434589800443461,2,1,2,2,0,0,6,3,3,6
4824,1,0.1444444444444445,0,2,4,0.011815920398009952,0.006651884700665186,1,2,5,6,0,0,5,0,9,2
